"paper_id","source_type","relative_path","filename","sha256","bytes"
"162","downloaded_oa","pdfs/downloaded/oa/162-Prediction of the Curie temperature considering the dependence of the phonon free energy on magnetic stat.pdf","162-Prediction of the Curie temperature considering the dependence of the phonon free energy on magnetic stat.pdf","99d3c0dfadedb55910b46ab80eb9826231a8540f8157318c28eaa3e0c92eef6e","846403"
"163","downloaded_oa","pdfs/downloaded/oa/163-Study on the structural, ferroelectric, and optical properties of KNN ferroelectric ceramics doped with C.pdf","163-Study on the structural, ferroelectric, and optical properties of KNN ferroelectric ceramics doped with C.pdf","b43964d685810fca67dae94ed9e49aac46908f64f36a4644818e5f2ed7a06368","3090601"
"164","downloaded_oa","pdfs/downloaded/oa/164-Polarity-dependent ferroelectric modulations in two-dimensional hybrid perovskite heterojunction transist.pdf","164-Polarity-dependent ferroelectric modulations in two-dimensional hybrid perovskite heterojunction transist.pdf","3871497996fc8f1be6d61d1abdd7adfc9c2b83d09074a5d3075ac2f99ee5b4cd","2956838"
"165","downloaded_oa","pdfs/downloaded/oa/165-Critical behavior and magnetocaloric effect across the magnetic transition in Mn1+xFe4−xSi3.pdf","165-Critical behavior and magnetocaloric effect across the magnetic transition in Mn1+xFe4−xSi3.pdf","2115c2bcd2d204b2a81c01af387630bac7f342892535b90ec7038b7c83c57015","3689688"
"166","downloaded_oa","pdfs/downloaded/oa/166-Synthesis, structure, morphology, magnetism, and magnetocaloric-effect studies of (La1−xPrx)0.7Sr0.3MnO3.pdf","166-Synthesis, structure, morphology, magnetism, and magnetocaloric-effect studies of (La1−xPrx)0.7Sr0.3MnO3.pdf","f0d267a6430927f6c25e8a13d17d4eba4dd41200731b031cf85d25e70fc6308f","6790867"
"167","downloaded_oa","pdfs/downloaded/oa/167-Parallel alignment of electric and magnetic transition dipole moments in chiral additives can boost the o.pdf","167-Parallel alignment of electric and magnetic transition dipole moments in chiral additives can boost the o.pdf","623b27819c46eeb0d4b1ea82e14e3065c377c9ff848940630f316bab896a128c","1445162"
"168","downloaded_oa","pdfs/downloaded/oa/168-Large enhancement of properties in strained lead-free multiferroic solid solutions with strong deviation.pdf","168-Large enhancement of properties in strained lead-free multiferroic solid solutions with strong deviation.pdf","dfcf8ab9b702454ba6658c8550d30fffbaba5512d799a9f49cb73a0ae16447be","2654732"
"169","downloaded_oa","pdfs/downloaded/oa/169-Tuning ferroelectric phase transition temperature by enantiomer fraction.pdf","169-Tuning ferroelectric phase transition temperature by enantiomer fraction.pdf","7858e5a03df00e0adecd3fea4d08ea1c7062b9194caad2c2a1ccc3e5b492b95e","2481055"
"170","downloaded_oa","pdfs/downloaded/oa/170-0D van der Waals interfacial ferroelectricity.pdf","170-0D van der Waals interfacial ferroelectricity.pdf","cfae7707a80420caf6ff2a3c403241d1ce8a1bbdd22366d89870d81ed94d76ee","3195991"
"171","downloaded_oa","pdfs/downloaded/oa/171-Metastable ferroelectricity driven by depolarization fields in ultrathin Hf0.5Zr0.5O2.pdf","171-Metastable ferroelectricity driven by depolarization fields in ultrathin Hf0.5Zr0.5O2.pdf","e8512cf20fb6bbb37278d664dd24543e6e055a3effae5edb568a763ae6b2c38c","2807992"
"172","downloaded_oa","pdfs/downloaded/oa/172-Giant intrinsic electrocaloric effect in ferroelectrics by local structural engineering.pdf","172-Giant intrinsic electrocaloric effect in ferroelectrics by local structural engineering.pdf","56c7e878eda93fbde40868ad36e0d1d5c061458dd66cd7ade60985abeb41310c","7516367"
"173","downloaded_oa","pdfs/downloaded/oa/173-Record high-T c and large practical utilization level of electric polarization in metal-free molecular an.pdf","173-Record high-T c and large practical utilization level of electric polarization in metal-free molecular an.pdf","5e78f4c7484af4af11ea332f974da7e5a064c1e13ec9877aaede2653f817fc23","2815061"
"174","downloaded_oa","pdfs/downloaded/oa/174-Enhanced piezoelectric performance and thermal stability in KNN-BNZ ceramics modified by CaHfO3.pdf","174-Enhanced piezoelectric performance and thermal stability in KNN-BNZ ceramics modified by CaHfO3.pdf","d58e0071f2a4e7638ecd2e1d85a026696129dd853c2fe7c27253d6486c4faa42","5942952"
"175","downloaded_oa","pdfs/downloaded/oa/175-Mn-Rich MnSb2Te4 A Topological Insulator with Magnetic Gap Closing at High Curie Temperatures of 45–50 K.pdf","175-Mn-Rich MnSb2Te4 A Topological Insulator with Magnetic Gap Closing at High Curie Temperatures of 45–50 K.pdf","e16c469c537a7395506fa462116581fbd80d3330d607dbdf72ef49a9ace62844","6104975"
"176","downloaded_oa","pdfs/downloaded/oa/176-Pyroelectricity induced by Schottky interface above the Curie temperature of bulk materials.pdf","176-Pyroelectricity induced by Schottky interface above the Curie temperature of bulk materials.pdf","dce988c5c72f4f18a0fdc23af1394a3554db8c6470eab961891bc4176aaf8d7d","483138"
"177","downloaded_oa","pdfs/downloaded/oa/177-The ferroelectric photo ground state of SrTiO3 Cavity materials engineering.pdf","177-The ferroelectric photo ground state of SrTiO3 Cavity materials engineering.pdf","fa22ab2f0b8064a26d55f83d77ed7892a5d183bbed1283e4c351cc4037c99dc7","7005986"
"178","downloaded_oa","pdfs/downloaded/oa/178-Unconventional Transverse Transport above and below the Magnetic Transition Temperature in Weyl Semimetal.pdf","178-Unconventional Transverse Transport above and below the Magnetic Transition Temperature in Weyl Semimetal.pdf","c3c6847f1490f093e414d2a0dc9a1c2098cd006db5734b75d62074ecf72bacb2","2837254"
"179","downloaded_oa","pdfs/downloaded/oa/179-Dual-role ion dynamics in ferroionic CuInP2S6 revealing the transition from ferroelectric to ionic switch.pdf","179-Dual-role ion dynamics in ferroionic CuInP2S6 revealing the transition from ferroelectric to ionic switch.pdf","f4b54069facb19bd7b752be926cc1717abb3186dc13163d0fc61f7e317204e74","2193817"
"180","downloaded_oa","pdfs/downloaded/oa/180-Ultrahigh piezoelectric performances of (K,Na)NbO3 based ceramics enabled by structural flexibility and g.pdf","180-Ultrahigh piezoelectric performances of (K,Na)NbO3 based ceramics enabled by structural flexibility and g.pdf","58eaa8c5be980b91e6e7bf72deb02e73c0c58b010248e6de8181b50a585a79ca","3355841"
"181","downloaded_oa","pdfs/downloaded/oa/181-500-Fold Amplification of Small Molecule Circularly Polarised Luminescence through Circularly Polarised F.pdf","181-500-Fold Amplification of Small Molecule Circularly Polarised Luminescence through Circularly Polarised F.pdf","307b7321383ca941d723061c9095457e916625ffd59556780ef36bcddffa7bee","1720034"
"182","downloaded_oa","pdfs/downloaded/oa/182-Magnetic and spectroscopic properties of Ni-Zn-Al ferrite spinel From the nanoscale to microscale.pdf","182-Magnetic and spectroscopic properties of Ni-Zn-Al ferrite spinel From the nanoscale to microscale.pdf","caaaa6a69e0b6e0e77acfb683053914dfdf756fa18fab85cfa842a87983729cf","2862199"
"183","downloaded_oa","pdfs/downloaded/oa/183-Many-Body Electronic Structure of NdNiO2 and CaCuO2.pdf","183-Many-Body Electronic Structure of NdNiO2 and CaCuO2.pdf","a6f7bcfa86ee506f90db7e0155cb8bada3ad90fdb9f6fc3b3beba887ec29215f","2203167"
"184","downloaded_oa","pdfs/downloaded/oa/184-Practical high-performance lead-free piezoelectrics Structural flexibility beyond utilizing multiphase co.pdf","184-Practical high-performance lead-free piezoelectrics Structural flexibility beyond utilizing multiphase co.pdf","971d29a2ecf6297181319ac1080bfc43c40894980c6b10c3358501619a47a28f","3824459"
"185","downloaded_oa","pdfs/downloaded/oa/185-Re-entrant relaxor ferroelectric behaviour in Nb-doped BiFeO3-BaTiO3 ceramics.pdf","185-Re-entrant relaxor ferroelectric behaviour in Nb-doped BiFeO3-BaTiO3 ceramics.pdf","053cdf540e6e8dca5c960debf7f2a739d0df84e399d5c32f559d687d2828c7fc","3292986"
"186","downloaded_oa","pdfs/downloaded/oa/186-Enhancement of Curie temperature in ferromagnetic insulator-topological insulator heterostructures.pdf","186-Enhancement of Curie temperature in ferromagnetic insulator-topological insulator heterostructures.pdf","08d19990e392d6edfdb033cde94d15bf91ca9cc591eb0195dc105f14c1d140d2","974468"
"187","downloaded_oa","pdfs/downloaded/oa/187-Large-Area Synthesis of Ferromagnetic Fe5−xGeTe2 Graphene van der Waals Heterostructures with Curie Tempe.pdf","187-Large-Area Synthesis of Ferromagnetic Fe5−xGeTe2 Graphene van der Waals Heterostructures with Curie Tempe.pdf","5a050622d2c4a2600b24c98a84bda85054feb7ff8b7c959c9850deaae3ba0944","2497434"
"188","downloaded_oa","pdfs/downloaded/oa/188-An accelerating approach of designing ferromagnetic materials via machine learning modeling of magnetic g.pdf","188-An accelerating approach of designing ferromagnetic materials via machine learning modeling of magnetic g.pdf","7ffa4466f860646d66a2d0aa13706f53a22ded796f86f13bd015a867f190c03c","517604"
"189","downloaded_oa","pdfs/downloaded/oa/189-Two-dimensional magnetic semiconductors with room Curie temperatures.pdf","189-Two-dimensional magnetic semiconductors with room Curie temperatures.pdf","b363a7922972d324e9d34cc1aba5bd31e8e1816244d95e4ac91b7fb8b7eba704","2018952"
"190","downloaded_oa","pdfs/downloaded/oa/190-Computing Curie temperature of two-dimensional ferromagnets in the presence of exchange anisotropy.pdf","190-Computing Curie temperature of two-dimensional ferromagnets in the presence of exchange anisotropy.pdf","998331663398e6a684400b999d95200987729f6f34d60eae8acbb1e6c0152ed1","889869"
"191","downloaded_oa","pdfs/downloaded/oa/191-Adding 161Dy-Mössbauer spectroscopy to a multitechnique investigation of magnetic transitions in a {CoIII.pdf","191-Adding 161Dy-Mössbauer spectroscopy to a multitechnique investigation of magnetic transitions in a {CoIII.pdf","5a7c829d003f17ffd9ed15821185ad8d974dbb05fa8cad29b6aa01c8e886c5c7","3381220"
"192","downloaded_oa","pdfs/downloaded/oa/192-Supramolecular Polymerization as a Tool to Reveal the Magnetic Transition Dipole Moment of Heptazines.pdf","192-Supramolecular Polymerization as a Tool to Reveal the Magnetic Transition Dipole Moment of Heptazines.pdf","8821d4e22bbaef270f9782cd30923550d5e7519855dc2b76315ffe42ac9c1a1b","3058878"
"193","downloaded_oa","pdfs/downloaded/oa/193-Multifaceted Roles of Ag+ Ions within and outside La-Ca-MnO3 Perovskite Manganites Unveiling the Room Tem.pdf","193-Multifaceted Roles of Ag+ Ions within and outside La-Ca-MnO3 Perovskite Manganites Unveiling the Room Tem.pdf","e5b135610c54fb80b248813175665b061828a3f522555c3baf2af538a68dec6d","8436002"
"194","downloaded_oa","pdfs/downloaded/oa/194-Achieving Ferroelectricity in a Centrosymmetric High-Performance Semiconductor by Strain Engineering.pdf","194-Achieving Ferroelectricity in a Centrosymmetric High-Performance Semiconductor by Strain Engineering.pdf","78928c55ed756c196b3b7dc10743a99a50fcd69f14ed7d02a1da85be9f521ec7","7776898"
"195","downloaded_oa","pdfs/downloaded/oa/195-Design of polar boundaries enhancing negative electrocaloric performance by antiferroelectric phase-field.pdf","195-Design of polar boundaries enhancing negative electrocaloric performance by antiferroelectric phase-field.pdf","8aa9da15fa9a71ddc1563f412d7c59c2c19b39d437e8bd0be1e4c17263204a25","2218529"
"196","downloaded_oa","pdfs/downloaded/oa/196-Magnetic transitions and radiative decays of singly heavy baryons.pdf","196-Magnetic transitions and radiative decays of singly heavy baryons.pdf","0e85a27bc82c9317e6bf7541ea127406940009ed1ecae7344c981c419ae49f90","238672"
"197","downloaded_oa","pdfs/downloaded/oa/197-Unconventional (anti)ferroelectricity in van der Waals group-IV monochalcogenides.pdf","197-Unconventional (anti)ferroelectricity in van der Waals group-IV monochalcogenides.pdf","a337c45f45c565d1a00132e79c7a52e99b04538df243c36d883a3a51052e2f00","5669543"
"198","downloaded_oa","pdfs/downloaded/oa/198-Real-space visualization of order-disorder transition in BaTiO3.pdf","198-Real-space visualization of order-disorder transition in BaTiO3.pdf","9a3ed9dd6d3d33526eccb37a98ddacc9422a799db3d6479ca52ee856354d50a5","15714085"
"199","downloaded_oa","pdfs/downloaded/oa/199-Tunable spin textures in polar antiferromagnetic hybrid organic–inorganic perovskites by electric and mag.pdf","199-Tunable spin textures in polar antiferromagnetic hybrid organic–inorganic perovskites by electric and mag.pdf","15b3fb0a59f3854ddcb3afa578ff0f80d35ca530724ff90cb395e430142daaa0","2076738"
"200","downloaded_oa","pdfs/downloaded/oa/200-Tailoring the functional properties of BaNi₂₋ₓZnₓFe₁₆O₂₇ ferrites via ceramic route for advanced electron.pdf","200-Tailoring the functional properties of BaNi₂₋ₓZnₓFe₁₆O₂₇ ferrites via ceramic route for advanced electron.pdf","1a273c997b434252b2c08449f55b254e8a8b61923e58e02325c935da7e87944a","5883936"
"201","downloaded_oa","pdfs/downloaded/oa/201-Magnetocaloric effect of LaFe11.35Co0.6Si1.05 alloy.pdf","201-Magnetocaloric effect of LaFe11.35Co0.6Si1.05 alloy.pdf","363025c4000bec4621aed53437856a8afa9b5662711c54c1a3e9b2569c99d696","1430902"
"202","downloaded_oa","pdfs/downloaded/oa/202-Enhancing the magnetocaloric response of high-entropy metallic-glass by microstructural control.pdf","202-Enhancing the magnetocaloric response of high-entropy metallic-glass by microstructural control.pdf","9548b17b1b37b1159d3b1444b84c9f73ed830b48b9bfbb985e1b9d58586dc403","2021341"
"203","downloaded_oa","pdfs/downloaded/oa/203-Effect of Mn doping on the microstructure and magnetic properties of CuFeO2 ceramics.pdf","203-Effect of Mn doping on the microstructure and magnetic properties of CuFeO2 ceramics.pdf","771edd65df0bffc62a99e52af6ac5cac984f509e4cc37dc2a62daa7178ac2db5","3874149"
