title,doi,eid,scopus_id,year,cover_date,journal,issn,publisher,document_type,authors,affiliations,cited_by_count,open_access,scopus_url,discovery_source,review_status,download_status,oa_pdf_url,priority_score,candidate_rank
"First-principles discovery of half-metallicity in lead-free CsBCl3(B = Ti, V, Cr) halide perovskites for spintronic and spin-dependent applications",10.1016/j.mseb.2025.118504,2-s2.0-105008518084,105008518084,2025,2025-11-01,Materials Science and Engineering B,09215107,,Article,,Faculté des Sciences Rabat,23,False,https://api.elsevier.com/content/abstract/scopus_id/105008518084,scopus,PENDING,NOT_STARTED,,9,247
Investigation of optoelectronic and thermoelectric characteristics of Tl2Os(Cl/Br)6 double perovskites for renewable energy applications,10.1016/j.mssp.2025.109420,2-s2.0-86000359708,86000359708,2025,2025-06-15,Materials Science in Semiconductor Processing,13698001,,Article,,University of Education,22,False,https://api.elsevier.com/content/abstract/scopus_id/86000359708,scopus,PENDING,NOT_STARTED,,9,248
Highly efficient circularly polarized near-infrared phosphorescence in both solution and aggregate,10.1038/s41566-024-01538-4,2-s2.0-85205350377,85205350377,2024,2024-12-01,Nature Photonics,17494885,,Article,,"The Chinese University of Hong Kong, Shenzhen",132,False,https://api.elsevier.com/content/abstract/scopus_id/85205350377,scopus,PENDING,NOT_STARTED,,9,249
High-throughput determination of Hubbard U and Hund J values for transition metal oxides via the linear response formalism,10.1103/physrevmaterials.8.014409,2-s2.0-85183956604,85183956604,2024,2024-01-01,Physical Review Materials,,,Article,,Lawrence Berkeley National Laboratory; Department of Materials Science and Engineering,129,False,https://api.elsevier.com/content/abstract/scopus_id/85183956604,scopus,PENDING,NOT_STARTED,,9,250
Superior piezoelectric performance with high operating temperature in bismuth ferrite-based ternary ceramics,10.1016/j.jmst.2023.05.063,2-s2.0-85166625393,85166625393,2024,2024-01-10,Journal of Materials Science and Technology,10050302,,Article,,"Faculty of Electronic and Information Engineering, Xi'an Jiaotong University",44,False,https://api.elsevier.com/content/abstract/scopus_id/85166625393,scopus,PENDING,NOT_STARTED,,9,251
Superior temperature stability of electromechanical properties and resonant frequency in PYN-PZT piezoelectric ceramics,10.1016/j.jeurceramsoc.2023.09.076,2-s2.0-85172863212,85172863212,2024,2024-02-01,Journal of the European Ceramic Society,09552219,,Article,,"Faculty of Electronic and Information Engineering, Xi'an Jiaotong University",41,False,https://api.elsevier.com/content/abstract/scopus_id/85172863212,scopus,PENDING,NOT_STARTED,,9,252
Improving energy storage properties of NN-NBT ceramics through compositional modification,10.1016/j.jallcom.2024.174276,2-s2.0-85189507621,85189507621,2024,2024-06-25,Journal of Alloys and Compounds,09258388,,Article,,"School of Advanced Materials and Nanotechnology, Xidian University; National Ceramic Industry Design Institute of China",40,False,https://api.elsevier.com/content/abstract/scopus_id/85189507621,scopus,PENDING,NOT_STARTED,,9,253
"Synthesis, magnetic properties, and electrochemical evaluation of La2NiMnO6 double perovskite as electrode materials for supercapacitor applications",10.1016/j.ceramint.2024.02.056,2-s2.0-85184568471,85184568471,2024,2024-05-01,Ceramics International,02728842,,Article,,Muslim Arts College,39,False,https://api.elsevier.com/content/abstract/scopus_id/85184568471,scopus,PENDING,NOT_STARTED,,9,254
Programming correlated magnetic states with gate-controlled moiré geometry,10.1126/science.adg4268,2-s2.0-85165521758,85165521758,2023,2023-07-21,Science,00368075,,Article,,University of Washington,136,False,https://api.elsevier.com/content/abstract/scopus_id/85165521758,scopus,PENDING,NOT_STARTED,,9,255
Probing Defects and Spin-Phonon Coupling in CrSBr via Resonant Raman Scattering,10.1002/adfm.202211366,2-s2.0-85146065761,85146065761,2023,2023-03-16,Advanced Functional Materials,1616301X,,Article,,MIT School of Engineering,69,True,https://api.elsevier.com/content/abstract/scopus_id/85146065761,scopus,PENDING,NOT_STARTED,,9,256
Temperature-Induced Self-Decomposition Doping of Fe3GeTe2 to Achieve Ultra-High Tc of 496 K for Multispectral Compatible Strong Electromagnetic Wave Absorption,10.1002/adfm.202210578,2-s2.0-85147270105,85147270105,2023,2023-04-11,Advanced Functional Materials,1616301X,,Article,,Nankai University,67,True,https://api.elsevier.com/content/abstract/scopus_id/85147270105,scopus,PENDING,NOT_STARTED,,9,257
Strain-tunable Berry curvature in quasi-two-dimensional chromium telluride,10.1038/s41467-023-38995-4,2-s2.0-85160885342,85160885342,2023,2023-12-01,Nature Communications,,,Article,,U.S. Army Research Laboratory; Francis Bitter Magnet Laboratory,62,True,https://api.elsevier.com/content/abstract/scopus_id/85160885342,scopus,PENDING,NOT_STARTED,,9,258
Lead zirconate titanate-based ceramics with high piezoelectricity and broad usage temperature range,10.1016/j.cej.2023.147192,2-s2.0-85177765825,85177765825,2023,2023-12-01,Chemical Engineering Journal,13858947,,Article,,"Faculty of Electronic and Information Engineering, Xi'an Jiaotong University",58,False,https://api.elsevier.com/content/abstract/scopus_id/85177765825,scopus,PENDING,NOT_STARTED,,9,259
High-performance ultrasonic transducer based on PZT piezoelectric ceramic for high-temperature NDE,10.1016/j.ultras.2023.107013,2-s2.0-85153408521,85153408521,2023,2023-07-01,Ultrasonics,0041624X,,Article,,"University of Chinese Academy of Sciences; Shanghai Institute of Ceramics, Chinese Academy of Sciences",56,False,https://api.elsevier.com/content/abstract/scopus_id/85153408521,scopus,PENDING,NOT_STARTED,,9,260
Valley-dependent topological phase transition and quantum anomalous valley Hall effect in single-layer RuClBr,10.1103/physrevb.105.195112,2-s2.0-85130403433,85130403433,2022,2022-05-15,Physical Review B,24699950,,Article,,University of Jinan,155,False,https://api.elsevier.com/content/abstract/scopus_id/85130403433,scopus,PENDING,NOT_STARTED,,9,261
Phase engineering of Cr5Te8 with colossal anomalous Hall effect,10.1038/s41928-022-00754-6,2-s2.0-85128928419,85128928419,2022,2022-04-01,Nature Electronics,,,Article,,School of Materials Science and Engineering,150,False,https://api.elsevier.com/content/abstract/scopus_id/85128928419,scopus,PENDING,NOT_STARTED,,9,262
Ultrathin ferrite nanosheets for room-temperature two-dimensional magnetic semiconductors,10.1038/s41467-022-33017-1,2-s2.0-85137314161,85137314161,2022,2022-12-01,Nature Communications,,,Article,,Wuhan University,97,True,https://api.elsevier.com/content/abstract/scopus_id/85137314161,scopus,PENDING,NOT_STARTED,,9,263
Recent Progress in Iron-Based Microwave Absorbing Composites: A Review and Prospective,10.3390/molecules27134117,2-s2.0-85133404830,85133404830,2022,2022-07-01,Molecules,,,Article,,China Academy of Space Technology,96,True,https://api.elsevier.com/content/abstract/scopus_id/85133404830,scopus,PENDING,NOT_STARTED,,9,264
A study on rare-earth Laves phases for magnetocaloric liquefaction of hydrogen,10.1016/j.apmt.2022.101624,2-s2.0-85137154886,85137154886,2022,2022-12-01,Applied Materials Today,,,Article,,Technische Universität Darmstadt,89,False,https://api.elsevier.com/content/abstract/scopus_id/85137154886,scopus,PENDING,NOT_STARTED,,9,265
Magnetic Skyrmions in a Thickness Tunable 2D Ferromagnet from a Defect Driven Dzyaloshinskii–Moriya Interaction,10.1002/adma.202108637,2-s2.0-85124105725,85124105725,2022,2022-03-01,Advanced Materials,09359648,,Article,,Max Planck Institute of Microstructure Physics,86,True,https://api.elsevier.com/content/abstract/scopus_id/85124105725,scopus,PENDING,NOT_STARTED,,9,266
Microstructure Design of High-Entropy Alloys Through a Multistage Mechanical Alloying Strategy for Temperature-Stable Megahertz Electromagnetic Absorption,10.1007/s40820-022-00886-6,2-s2.0-85133726417,85133726417,2022,2022-12-01,Nano Micro Letters,23116706,,Article,,Dalian University of Technology,86,True,https://api.elsevier.com/content/abstract/scopus_id/85133726417,scopus,PENDING,NOT_STARTED,,9,267
Breaking through the Mermin-Wagner limit in 2D van der Waals magnets,10.1038/s41467-022-34389-0,2-s2.0-85141971306,85141971306,2022,2022-12-01,Nature Communications,,,Article,,Johannes Gutenberg-Universität Mainz; University of York; Universität Duisburg-Essen,84,True,https://api.elsevier.com/content/abstract/scopus_id/85141971306,scopus,PENDING,NOT_STARTED,,9,268
Large-scale epitaxy of two-dimensional van der Waals room-temperature ferromagnet Fe5GeTe2,10.1038/s41699-022-00285-w,2-s2.0-85125450771,85125450771,2022,2022-12-01,Npj 2d Materials and Applications,,,Article,,SPINTEC - Spin in Electronics Research,82,True,https://api.elsevier.com/content/abstract/scopus_id/85125450771,scopus,PENDING,NOT_STARTED,,9,269
"Structure, Morphology and Electrical/Magnetic Properties of Ni-Mg Nano-Ferrites from a New Perspective",10.3390/nano12071045,2-s2.0-85126996833,85126996833,2022,2022-04-01,Nanomaterials,,,Article,,Faculty of Science,82,True,https://api.elsevier.com/content/abstract/scopus_id/85126996833,scopus,PENDING,NOT_STARTED,,9,270
Simultaneous enhancement of electrical and mechanical properties in CaBi2Nb2O9-based ceramics,10.1016/j.jeurceramsoc.2022.03.044,2-s2.0-85127772827,85127772827,2022,2022-08-01,Journal of the European Ceramic Society,09552219,,Article,,College of Materials Science and Engineering,75,False,https://api.elsevier.com/content/abstract/scopus_id/85127772827,scopus,PENDING,NOT_STARTED,,9,271
Ion-Pair Engineering-Induced High Piezoelectricity in Bi4Ti3O12-Based High-Temperature Piezoceramics,10.1021/acsami.1c19445,2-s2.0-85127329324,85127329324,2022,2022-03-30,ACS Applied Materials and Interfaces,19448244,,Article,,"University of Chinese Academy of Sciences; Shanghai Institute of Ceramics, Chinese Academy of Sciences",69,False,https://api.elsevier.com/content/abstract/scopus_id/85127329324,scopus,PENDING,NOT_STARTED,,9,272
Enhancement of recoverable energy density and efficiency of K0.5Na0.5NbO3 ceramic modified by Bi(Mg0.5Zr0.5)O3,10.1016/j.mtener.2022.101185,2-s2.0-85142164390,85142164390,2022,2022-12-01,Materials Today Energy,,,Article,,Shaanxi University of Science and Technology,60,False,https://api.elsevier.com/content/abstract/scopus_id/85142164390,scopus,PENDING,NOT_STARTED,,9,273
Electromagnetic properties of zinc–nickel ferrites in the frequency range of 0.05–10 GHz,10.1016/j.mtchem.2021.100460,2-s2.0-85104115383,85104115383,2021,2021-06-01,Materials Today Chemistry,,,Article,,South Ural State University,145,False,https://api.elsevier.com/content/abstract/scopus_id/85104115383,scopus,PENDING,NOT_STARTED,,9,274
Competing Zero-Field Chern Insulators in Superconducting Twisted Bilayer Graphene,10.1103/physrevlett.127.197701,2-s2.0-85119423829,85119423829,2021,2021-11-05,Physical Review Letters,00319007,,Article,,Barcelona Institute of Science and Technology (BIST),144,False,https://api.elsevier.com/content/abstract/scopus_id/85119423829,scopus,PENDING,NOT_STARTED,,9,275
"Ni substitution effect on the structure, magnetization, resistivity and permeability of zinc ferrites",10.1039/d0tc05692h,2-s2.0-85105005130,85105005130,2021,2021-04-28,Journal of Materials Chemistry C,20507534,,Article,,South Ural State University,141,False,https://api.elsevier.com/content/abstract/scopus_id/85105005130,scopus,PENDING,NOT_STARTED,,9,276
Tuning the magnetic properties of two-dimensional mxenes by chemical etching,10.3390/ma14030694,2-s2.0-85100474582,85100474582,2021,2021-02-01,Materials,,,Article,,Fayetteville State University,96,True,https://api.elsevier.com/content/abstract/scopus_id/85100474582,scopus,PENDING,NOT_STARTED,,9,277
Magnon-phonon hybridization in 2D antiferromagnet MnPSe3,10.1126/sciadv.abj3106,2-s2.0-85118417593,85118417593,2021,2021-10-01,Science Advances,,,Article,,National Institute of Standards and Technology,95,True,https://api.elsevier.com/content/abstract/scopus_id/85118417593,scopus,PENDING,NOT_STARTED,,9,278
Half-Magnetic Topological Insulator with Magnetization-Induced Dirac Gap at a Selected Surface,10.1103/physrevx.11.011039,2-s2.0-85102412482,85102412482,2021,2021-02-25,Physical Review X,,,Article,,Southern University of Science and Technology,88,True,https://api.elsevier.com/content/abstract/scopus_id/85102412482,scopus,PENDING,NOT_STARTED,,9,279
Diverse electronic and magnetic properties of CrS2 enabling strain-controlled 2D lateral heterostructure spintronic devices,10.1038/s41524-021-00547-z,2-s2.0-85107329873,85107329873,2021,2021-12-01,Npj Computational Materials,,,Article,,Xi'an Jiaotong University,87,True,https://api.elsevier.com/content/abstract/scopus_id/85107329873,scopus,PENDING,NOT_STARTED,,9,280
High performance BiFe0.9Co0.1O3 doped KNN-based lead-free ceramics for acoustic energy harvesting,10.1016/j.nanoen.2021.105900,2-s2.0-85101420912,85101420912,2021,2021-06-01,Nano Energy,22112855,,Article,,College of Materials Science and Engineering,73,False,https://api.elsevier.com/content/abstract/scopus_id/85101420912,scopus,PENDING,NOT_STARTED,,9,281
Strain-tunable ferromagnetism and chiral spin textures in two-dimensional Janus chromium dichalcogenides,10.1103/physrevb.102.094425,2-s2.0-85092773692,85092773692,2020,2020-09-01,Physical Review B,24699950,,Article,,"Ningbo Institute of Industrial Technology, Chinese Academy of Sciences; University of Nottingham Ningbo China",150,False,https://api.elsevier.com/content/abstract/scopus_id/85092773692,scopus,PENDING,NOT_STARTED,,9,282
High-Field Dielectric Properties of Oriented Poly(vinylidene fluoride- co-hexafluoropropylene): Structure-Dielectric Property Relationship and Implications for Energy Storage Applications,10.1021/acsapm.9b01224,2-s2.0-85091742801,85091742801,2020,2020-03-13,ACS Applied Polymer Materials,,,Article,,"Pennsylvania State University; PolyK Technologies, LLC.",111,False,https://api.elsevier.com/content/abstract/scopus_id/85091742801,scopus,PENDING,NOT_STARTED,,9,283
Electrically and magnetically switchable nonlinear photocurrent in РТ-symmetric magnetic topological quantum materials,10.1038/s41524-020-00462-9,2-s2.0-85097774532,85097774532,2020,2020-12-01,Npj Computational Materials,,,Article,,College of Engineering,93,True,https://api.elsevier.com/content/abstract/scopus_id/85097774532,scopus,PENDING,NOT_STARTED,,9,284
Magnetocaloric effect and refrigeration performance in RE60Co20Ni20 (RE = Ho and Er) amorphous ribbons,10.1016/j.jmmm.2019.166179,2-s2.0-85076045251,85076045251,2020,2020-03-15,Journal of Magnetism and Magnetic Materials,03048853,,Article,,State Key Laboratory of Advanced Special Steel,87,False,https://api.elsevier.com/content/abstract/scopus_id/85076045251,scopus,PENDING,NOT_STARTED,,9,285
New nanosized Gd-Ho-Sm doped M-type strontium hexaferrite for water treatment application: Experimental and theoretical investigations,10.1039/d0ra04722h,2-s2.0-85087665298,85087665298,2020,2020-07-02,Rsc Advances,,,Article,,Ecole Normale Supérieure de Rabat,86,True,https://api.elsevier.com/content/abstract/scopus_id/85087665298,scopus,PENDING,NOT_STARTED,,9,286
Observation of Weyl fermions in a magnetic non-centrosymmetric crystal,10.1038/s41467-020-16879-1,2-s2.0-85087419657,85087419657,2020,2020-12-01,Nature Communications,,,Article,,Princeton University,85,True,https://api.elsevier.com/content/abstract/scopus_id/85087419657,scopus,PENDING,NOT_STARTED,,9,287
Magnetic properties and cryogenic magnetocaloric effect in antiferromagnetic Er2Co3Si5 compound,10.1016/j.ssc.2026.116397,2-s2.0-105032889985,105032889985,2026,2026-05-01,Solid State Communications,00381098,,Article,,Hangzhou Dianzi University,21,False,https://api.elsevier.com/content/abstract/scopus_id/105032889985,scopus,PENDING,NOT_STARTED,,8,288
"High Piezoelectricity and Strong Field Endurance in Pb(Zr,Ti)O3-Rich Textured Ceramics",10.1002/adfm.202515940,2-s2.0-105015207320,105015207320,2026,2026-02-05,Advanced Functional Materials,1616301X,,Article,,"Faculty of Electronic and Information Engineering, Xi'an Jiaotong University",14,False,https://api.elsevier.com/content/abstract/scopus_id/105015207320,scopus,PENDING,NOT_STARTED,,8,289
Dual Achievements of Piezoelectric Enhancement and Temperature Sensing in Bi4Ti3O12 Ceramics via Er3+ Doping,10.1002/adfm.202518029,2-s2.0-105020585945,105020585945,2026,2026-03-16,Advanced Functional Materials,1616301X,,Article,,Ningbo University,10,False,https://api.elsevier.com/content/abstract/scopus_id/105020585945,scopus,PENDING,NOT_STARTED,,8,290
"Grain size effect-induced evolution of relaxor state, domain structure, and polarization in Bi0.5Na0.5TiO3-based ceramics",10.1016/j.jeurceramsoc.2025.118103,2-s2.0-105025480592,105025480592,2026,2026-07-01,Journal of the European Ceramic Society,09552219,,Article,,Fuzhou University,6,False,https://api.elsevier.com/content/abstract/scopus_id/105025480592,scopus,PENDING,NOT_STARTED,,8,291
Synergistic multi-ion doping in BaTiO₃-based ceramics: Achieving high electrocaloric efficiency and wide temperature span for miniaturized cooling application,10.1016/j.jeurceramsoc.2025.117852,2-s2.0-105016866654,105016866654,2026,2026-02-01,Journal of the European Ceramic Society,09552219,,Article,,Southwest University,6,False,https://api.elsevier.com/content/abstract/scopus_id/105016866654,scopus,PENDING,NOT_STARTED,,8,292
"Enhanced energy harvesting performances in (K, Na)NbO3-based piezoceramics based on crystallographic texture",10.1016/j.jmst.2025.07.053,2-s2.0-105015297640,105015297640,2026,2026-05-20,Journal of Materials Science and Technology,10050302,,Article,,"School of Instrumentation Science and Engineering, Harbin Institute of Technology",5,False,https://api.elsevier.com/content/abstract/scopus_id/105015297640,scopus,PENDING,NOT_STARTED,,8,293
Synergistic optimization of structures and properties in NBT ceramics via heterovalent ion substitution at B-site,10.1111/jace.70347,2-s2.0-105020642965,105020642965,2026,2026-01-01,Journal of the American Ceramic Society,00027820,,Article,,Chengdu University,5,False,https://api.elsevier.com/content/abstract/scopus_id/105020642965,scopus,PENDING,NOT_STARTED,,8,294
Achieving exceptional high-power performance in PYN-PMnN-PZT ceramics via tailoring the phase structure,10.1016/j.jeurceramsoc.2025.118001,2-s2.0-105022072580,105022072580,2026,2026-05-01,Journal of the European Ceramic Society,09552219,,Article,,"Faculty of Electronic and Information Engineering, Xi'an Jiaotong University",4,False,https://api.elsevier.com/content/abstract/scopus_id/105022072580,scopus,PENDING,NOT_STARTED,,8,295
Concurrently enhanced piezoelectric properties and stability in textured PYN–PMN–PT ceramics for actuator applications,10.1111/jace.70464,2-s2.0-105024925113,105024925113,2026,2026-01-01,Journal of the American Ceramic Society,00027820,,Article,,"School of Instrumentation Science and Engineering, Harbin Institute of Technology",4,False,https://api.elsevier.com/content/abstract/scopus_id/105024925113,scopus,PENDING,NOT_STARTED,,8,296
Strategy-Induced Strong Exchange Interaction for Enhancing High-Temperature Magnetic Loss in High-Entropy Alloy Powders,10.1002/adfm.202507152,2-s2.0-105005214609,105005214609,2025,2025-10-29,Advanced Functional Materials,1616301X,,Article,,Dalian University of Technology,43,True,https://api.elsevier.com/content/abstract/scopus_id/105005214609,scopus,PENDING,NOT_STARTED,,8,297
High-Entropy High-Temperature High-Piezoelectricity Ceramics,10.1002/adma.202419134,2-s2.0-105004066396,105004066396,2025,2025-04-28,Advanced Materials,09359648,,Article,,University of Science and Technology Beijing; Hainan University,38,False,https://api.elsevier.com/content/abstract/scopus_id/105004066396,scopus,PENDING,NOT_STARTED,,8,298
Broad Temperature Plateau for High Piezoelectric Coefficient by Embedding PNRs in Singe-Phase KNN-Based Ceramics,10.1002/adfm.202414348,2-s2.0-85207367792,85207367792,2025,2025-01-22,Advanced Functional Materials,1616301X,,Article,,"Key Laboratory of Advanced Civil Engineering Materials, Ministry of Education",33,False,https://api.elsevier.com/content/abstract/scopus_id/85207367792,scopus,PENDING,NOT_STARTED,,8,299
Outstanding comprehensive piezoelectric properties in KNN-based ceramics via co-optimization of crystal structure and grain orientation,10.1016/j.actamat.2025.121378,2-s2.0-105012112090,105012112090,2025,2025-09-15,Acta Materialia,13596454,,Article,,"Key Laboratory of Advanced Civil Engineering Materials, Ministry of Education",21,False,https://api.elsevier.com/content/abstract/scopus_id/105012112090,scopus,PENDING,NOT_STARTED,,8,300
Dielectric Properties of Composite PZT Films with Distinct Phase-Transition Temperatures via Aerosol Deposition,10.3390/ma18071427,2-s2.0-105002330176,105002330176,2025,2025-04-01,Materials,,,Article,,Inha University,19,True,https://api.elsevier.com/content/abstract/scopus_id/105002330176,scopus,PENDING,NOT_STARTED,,8,301
Sensitivity Enhancement of SPR Sensor with Si/Perovskite heterostructure for Early Detection of Malaria,10.1007/s11468-025-02823-w,2-s2.0-85217773625,85217773625,2025,2025-09-01,Plasmonics,15571955,,Article,,Madan Mohan Malaviya University of Technology,18,False,https://api.elsevier.com/content/abstract/scopus_id/85217773625,scopus,PENDING,NOT_STARTED,,8,302
Unraveling Chiral Perovskite Spin-Light Emitting Diode Performance and Magneto-Chiroptical Properties Relationship Due to the Synergistic Effect,10.1002/adfm.202424619,2-s2.0-105000767716,105000767716,2025,2025-08-28,Advanced Functional Materials,1616301X,,Article,,"Beijing Jiaotong University; Key Laboratory of Luminescence and Optical Information, Ministry of Education",18,False,https://api.elsevier.com/content/abstract/scopus_id/105000767716,scopus,PENDING,NOT_STARTED,,8,303
Doping-control of excitons and magnetism in few-layer CrSBr,10.1038/s41467-024-49048-9,2-s2.0-85195002670,85195002670,2024,2024-12-01,Nature Communications,,,Article,,Ludwig-Maximilians-Universität München; Munich Center for Quantum Science and Technology (MCQST),57,True,https://api.elsevier.com/content/abstract/scopus_id/85195002670,scopus,PENDING,NOT_STARTED,,8,304
Achieving Strong Circularly Polarized Luminescence through Cascade Cationic Insertion in Lead-free Hybrid Metal Halides,10.1002/anie.202400769,2-s2.0-85190823819,85190823819,2024,2024-05-21,Angewandte Chemie International Edition,14337851,,Article,,Lanzhou University,56,True,https://api.elsevier.com/content/abstract/scopus_id/85190823819,scopus,PENDING,NOT_STARTED,,8,305
Robust ferromagnetism in wafer-scale Fe3GaTe2 above room-temperature,10.1038/s41467-024-54936-1,2-s2.0-85213800034,85213800034,2024,2024-12-01,Nature Communications,,,Article,,Sun Yat-Sen University,56,True,https://api.elsevier.com/content/abstract/scopus_id/85213800034,scopus,PENDING,NOT_STARTED,,8,306
"Structural, thermodynamic, and magnetic properties of SrFe12O19 hexaferrite modified by co-substitution of Cu and Gd",10.1039/d3ra08878b,2-s2.0-85187215018,85187215018,2024,2024-03-01,Rsc Advances,,,Article,,University of Rajshahi,46,True,https://api.elsevier.com/content/abstract/scopus_id/85187215018,scopus,PENDING,NOT_STARTED,,8,307
Magnetic and magnetocaloric properties of Dy1−xErxNi2 solid solutions and their promise for hydrogen liquefaction,10.1039/d4tc02247e,2-s2.0-85201662358,85201662358,2024,2024-08-15,Journal of Materials Chemistry C,20507526,,Article,,Instytut Niskich Temperatur i Badań Strukturalnych PAN,44,False,https://api.elsevier.com/content/abstract/scopus_id/85201662358,scopus,PENDING,NOT_STARTED,,8,308
An isotropic zero thermal expansion alloy with super-high toughness,10.1038/s41467-024-46613-0,2-s2.0-85187699092,85187699092,2024,2024-12-01,Nature Communications,,,Article,,University of Science and Technology Beijing,43,True,https://api.elsevier.com/content/abstract/scopus_id/85187699092,scopus,PENDING,NOT_STARTED,,8,309
Enhancing Chiroptical Responses in Helical Nanographenes via Geometric Engineering of Double [7]Helicenes,10.1002/anie.202319874,2-s2.0-85188916641,85188916641,2024,2024-05-06,Angewandte Chemie International Edition,14337851,,Article,,Max Planck Institute of Microstructure Physics; Center for Advancing Electronics Dresden,41,True,https://api.elsevier.com/content/abstract/scopus_id/85188916641,scopus,PENDING,NOT_STARTED,,8,310
Effects of heterovalent ions doping-induced oxygen octahedral distortion and defect chemical change on piezoelectric characteristics and thermal stability of PHT-PIN ceramics,10.1016/j.cej.2024.150145,2-s2.0-85187700927,85187700927,2024,2024-04-01,Chemical Engineering Journal,13858947,,Article,,"School of Advanced Materials and Nanotechnology, Xidian University; Shaanxi Key Laboratory of High-Orbits-Electron Materials and Protection Technology for Aerospace",35,False,https://api.elsevier.com/content/abstract/scopus_id/85187700927,scopus,PENDING,NOT_STARTED,,8,311
"Oxygen vacancies and electrical properties of different valence ions (W6+, Nb5+, Zr4+, Cr3+) doped Bi4Ti3O12 ceramics",10.1016/j.ceramint.2023.10.346,2-s2.0-85176237498,85176237498,2024,2024-01-15,Ceramics International,02728842,,Article,,Gui Zhou University,35,False,https://api.elsevier.com/content/abstract/scopus_id/85176237498,scopus,PENDING,NOT_STARTED,,8,312
Achieving ultrahigh electromechanical properties with high TC in PNN-PZT textured ceramics,10.1016/j.jmst.2023.08.017,2-s2.0-85171587935,85171587935,2024,2024-03-10,Journal of Materials Science and Technology,10050302,,Article,,"School of Instrumentation Science and Engineering, Harbin Institute of Technology",34,False,https://api.elsevier.com/content/abstract/scopus_id/85171587935,scopus,PENDING,NOT_STARTED,,8,313
Effect of rare earth doping on magnetic and dielectric properties of NiZnMn ferrites,10.1016/j.jallcom.2022.167777,2-s2.0-85141946098,85141946098,2023,2023-02-15,Journal of Alloys and Compounds,09258388,,Article,,Civil Aviation University of China,60,False,https://api.elsevier.com/content/abstract/scopus_id/85141946098,scopus,PENDING,NOT_STARTED,,8,314
Observation of interplay between phonon chirality and electronic band topology,10.1126/sciadv.adj4074,2-s2.0-85179896790,85179896790,2023,2023-12-01,Science Advances,,,Article,,Universidade de São Paulo,56,True,https://api.elsevier.com/content/abstract/scopus_id/85179896790,scopus,PENDING,NOT_STARTED,,8,315
Giant low-field magnetocaloric effect in ferromagnetically ordered Er1–xTmxAl2 (0 ≤ x ≤ 1) compounds,10.1016/j.jmst.2022.10.066,2-s2.0-85144825824,85144825824,2023,2023-05-20,Journal of Materials Science and Technology,10050302,,Article,,University of Science and Technology Beijing; Institute of Physics Chinese Academy of Sciences,54,False,https://api.elsevier.com/content/abstract/scopus_id/85144825824,scopus,PENDING,NOT_STARTED,,8,316
From Stoner to local moment magnetism in atomically thin Cr2Te3,10.1038/s41467-023-40997-1,2-s2.0-85169515530,85169515530,2023,2023-12-01,Nature Communications,,,Article,,"Stanford University; SLAC National Accelerator Laboratory; Advanced Light Source, Berkeley",52,True,https://api.elsevier.com/content/abstract/scopus_id/85169515530,scopus,PENDING,NOT_STARTED,,8,317
Strain-tunable skyrmions in two-dimensional monolayer Janus magnets,10.1039/d2nr06870b,2-s2.0-85151563899,85151563899,2023,2023-03-13,Nanoscale,20403364,,Article,,University of Jinan,51,True,https://api.elsevier.com/content/abstract/scopus_id/85151563899,scopus,PENDING,NOT_STARTED,,8,318
Widely Tunable Berry Curvature in the Magnetic Semimetal Cr1+δTe2,10.1002/adma.202207121,2-s2.0-85147997744,85147997744,2023,2023-03-23,Advanced Materials,09359648,,Article,,Okinawa Institute of Science and Technology Graduate University,47,True,https://api.elsevier.com/content/abstract/scopus_id/85147997744,scopus,PENDING,NOT_STARTED,,8,319
"Structural, optical, electrical, dielectric, molecular vibrational and magnetic properties of La3+ doped Mg–Cd–Cu ferrites prepared by Co-precipitation technique",10.1016/j.ceramint.2022.01.313,2-s2.0-85124751182,85124751182,2022,2022-05-15,Ceramics International,02728842,,Article,,Government College University Faisalabad,99,False,https://api.elsevier.com/content/abstract/scopus_id/85124751182,scopus,PENDING,NOT_STARTED,,8,320
Superior Piezoelectricity in Bismuth Titanate-Based Lead-Free High-Temperature Piezoceramics via Domain Engineering,10.1002/aelm.202101266,2-s2.0-85125917797,85125917797,2022,2022-07-01,Advanced Electronic Materials,,,Article,,"Shanghai Institute of Ceramics, Chinese Academy of Sciences",59,False,https://api.elsevier.com/content/abstract/scopus_id/85125917797,scopus,PENDING,NOT_STARTED,,8,321
A simple Bi3+ self-doping strategy constructing pseudo-tetragonal phase boundary to enhance electrical properties in CaBi2Nb2O9 high-temperature piezoceramics,10.1016/j.jeurceramsoc.2022.01.025,2-s2.0-85123716363,85123716363,2022,2022-06-01,Journal of the European Ceramic Society,09552219,,Article,,"University of Chinese Academy of Sciences; Shanghai Institute of Ceramics, Chinese Academy of Sciences",58,False,https://api.elsevier.com/content/abstract/scopus_id/85123716363,scopus,PENDING,NOT_STARTED,,8,322
"Two-Dimensional Janus FeXY (X, y = Cl, Br, and I, X ≠ Y) Monolayers: Half-Metallic Ferromagnets with Tunable Magnetic Properties under Strain",10.1021/acsami.1c10304,2-s2.0-85113791632,85113791632,2021,2021-08-18,ACS Applied Materials and Interfaces,19448244,,Article,,Tianjin University,138,False,https://api.elsevier.com/content/abstract/scopus_id/85113791632,scopus,PENDING,NOT_STARTED,,8,323
